Wayne, Mississippi, No
Howell, Missouri, No
New Madrid, Missouri, No
Colfax, Nebraska, No
Gage, Nebraska, No
Hamilton, Nebraska, No
Otoe, Nebraska, No
Yates, New York, No
Dare, North Carolina, No
Gates, North Carolina, No
Macon, North Carolina, No
Mitchell, North Carolina, No
Stokes, North Carolina, No
Guernsey, Ohio, No
Hardin, Ohio, No
Williams, Ohio, No
Atoka, Oklahoma, No
Kingfisher, Oklahoma, No
Kiowa, Oklahoma, No
Woodward, Oklahoma, No
Forest, Pennsylvania, No
Cherokee, South Carolina, No
Hampton, South Carolina, No
McCormick, South Carolina, No
Lake, South Dakota, No
Spink, South Dakota, No
Jackson, Tennessee, No
Polk, Tennessee, No
Donley, Texas, No
Gillespie, Texas, No
Goliad, Texas, No
Jasper, Texas, No
Jim Wells, Texas, No
Lee, Texas, No
Palo Pinto, Texas, No
Panola, Texas, No
Kane, Utah, No
Cumberland, Virginia, No
Salem city, Virginia, No
Pend Oreille, Washington, No
Pendleton, West Virginia, No
Adams, Wisconsin, No
Trempealeau, Wisconsin, No
Uinta, Wyoming, No
Barbour, Alabama, No
Henry, Alabama, No
Southeast Fairbanks Census Area, Alaska, No
Unknown, Arizona, No
Lafayette, Arkansas, No
Prairie, Arkansas, No
Tehama, California, No
Las Animas, Colorado, No
Rio Blanco, Colorado, No
Franklin, Florida, No
Elbert, Georgia, No
Marion, Georgia, No
Quitman, Georgia, No
Towns, Georgia, No
De Witt, Illinois, No
Effingham, Illinois, No
Jersey, Illinois, No
Parke, Indiana, No
Louisa, Iowa, No
Lyon, Iowa, No
Plymouth, Iowa, No
Marion, Kansas, No
Osborne, Kansas, No
Aroostook, Maine, No
Washington, Maine, No
Luce, Michigan, No
Clark, Missouri, No
Linn, Missouri, No
Saline, Missouri, No
Glacier, Montana, No
Merrick, Nebraska, No
Coos, New Hampshire, No
Unknown, New Mexico, No
Unknown, New York, No
Bladen, North Carolina, No
Chowan, North Carolina, No
Haywood, North Carolina, No
Eddy, North Dakota, No
Slope, North Dakota, No
Grant, Oklahoma, No
Major, Oklahoma, No
McCurtain, Oklahoma, No
Crook, Oregon, No
Clinton, Pennsylvania, No
Unknown, Pennsylvania, No
Lampasas, Texas, No
Titus, Texas, No
Carbon, Utah, No
Duchesne, Utah, No
Emery, Utah, No
Grand, Utah, No
Juab, Utah, No
Millard, Utah, No
Buena Vista city, Virginia, No
Caroline, Virginia, No
Emporia city, Virginia, No
Lexington city, Virginia, No
Pulaski, Virginia, No
Richmond, Virginia, No
Unknown, Virginia, No
Westmoreland, Virginia, No
Wise, Virginia, No
Asotin, Washington, No
Mineral, West Virginia, No
Barron, Wisconsin, No
Rusk, Wisconsin, No
Lincoln, Wyoming, No
Dallas, Arkansas, No
Ouray, Colorado, No
Dixie, Florida, No
Jefferson, Florida, No
Wayne, Georgia, No
Caribou, Idaho, No
Jasper, Illinois, No
Lee, Illinois, No
Mason, Illinois, No
Pike, Illinois, No
Martin, Indiana, No
Union, Indiana, No
Grundy, Iowa, No
Howard, Iowa, No
Lee, Iowa, No
Mills, Iowa, No
Greenwood, Kansas, No
Jewell, Kansas, No
Caldwell, Kentucky, No
Clinton, Kentucky, No
Ohio, Kentucky, No
Perry, Kentucky, No
McLeod, Minnesota, No
Polk, Minnesota, No
Nodaway, Missouri, No
Beaverhead, Montana, No
Cherry, Nebraska, No
Unknown, New Hampshire, No
Lincoln, New Mexico, No
Los Alamos, New Mexico, No
Ashe, North Carolina, No
Warren, North Carolina, No
Adams, Ohio, No
Tillman, Oklahoma, No
Sullivan, Pennsylvania, No
Wyoming, Pennsylvania, No
Stewart, Tennessee, No
Andrews, Texas, No
Hemphill, Texas, No
Hutchinson, Texas, No
Mason, Texas, No
Trinity, Texas, No
Tyler, Texas, No
Charlotte, Virginia, No
Staunton city, Virginia, No
Wahkiakum, Washington, No
Manitowoc, Wisconsin, No
Shawano, Wisconsin, No
Crook, Wyoming, No
Phillips, Arkansas, No
Yell, Arkansas, No
Crawford, Georgia, No
Boone, Illinois, No
Calhoun, Illinois, No
Gallatin, Illinois, No
Daviess, Indiana, No
Clarke, Iowa, No
Hamilton, Iowa, No
Geary, Kansas, No
Republic, Kansas, No
Wabaunsee, Kansas, No
Adair, Kentucky, No
Carter, Kentucky, No
Greenup, Kentucky, No
Johnson, Kentucky, No
Leslie, Kentucky, No
Letcher, Kentucky, No
McLean, Kentucky, No
Monroe, Kentucky, No
Pike, Kentucky, No
Houston, Minnesota, No
Pipestone, Minnesota, No
Stone, Mississippi, No
Johnson, Nebraska, No
Phelps, Nebraska, No
Seward, Nebraska, No
Pender, North Carolina, No
Emmons, North Dakota, No
Monroe, Ohio, No
Sherman, Oregon, No
Fulton, Pennsylvania, No
Henderson, Tennessee, No
Aransas, Texas, No
Florence, Wisconsin, No
Petersburg Borough, Alaska, No
Clay, Arkansas, No
Franklin, Arkansas, No
Izard, Arkansas, No
Logan, Arkansas, No
Lake, California, No
Hamilton, Florida, No
Atkinson, Georgia, No
Brantley, Georgia, No
Echols, Georgia, No
Jeff Davis, Georgia, No
Treutlen, Georgia, No
Jefferson, Illinois, No
Wabash, Illinois, No
Pulaski, Indiana, No
Chickasaw, Iowa, No
Franklin, Iowa, No
Marion, Iowa, No
Winnebago, Iowa, No
Morton, Kansas, No
West Carroll, Louisiana, No
Presque Isle, Michigan, No
Murray, Minnesota, No
Redwood, Minnesota, No
Greene, Mississippi, No
Gentry, Missouri, No
Madison, Missouri, No
Phelps, Missouri, No
Worth, Missouri, No
Cheyenne, Nebraska, No
Custer, Nebraska, No
Stanton, Nebraska, No
Morgan, Ohio, No
Paulding, Ohio, No
Putnam, Ohio, No
Scioto, Ohio, No
Jefferson, Oklahoma, No
Curry, Oregon, No
Unknown, South Dakota, No
Pecos, Texas, No
Zapata, Texas, No
Appomattox, Virginia, No
Giles, Virginia, No
Russell, Virginia, No
Unknown, Washington, No
Lewis, West Virginia, No
Taylor, West Virginia, No
Kewaunee, Wisconsin, No
Waushara, Wisconsin, No
Bethel Census Area, Alaska, No
Gilchrist, Florida, No
Taylor, Florida, No
Hancock, Georgia, No
Power, Idaho, No
Coles, Illinois, No
Lawrence, Illinois, No
Richland, Illinois, No
Shelby, Illinois, No
Buena Vista, Iowa, No
Delaware, Iowa, No
Greene, Iowa, No
Barber, Kansas, No
Rooks, Kansas, No
Scott, Kansas, No
Seward, Kansas, No
Green, Kentucky, No
Hart, Kentucky, No
Todd, Kentucky, No
Cameron, Louisiana, No
Mason, Michigan, No
Roseau, Minnesota, No
Swift, Minnesota, No
Dallas, Missouri, No
Howard, Missouri, No
Oregon, Missouri, No
Polk, Missouri, No
Scotland, Missouri, No
Richmond, North Carolina, No
Bowman, North Dakota, No
Meigs, Ohio, No
Beaver, Oklahoma, No
Dewey, Oklahoma, No
Marshall, Oklahoma, No
Elk, Pennsylvania, No
Jefferson, Pennsylvania, No
Callahan, Texas, No
Crosby, Texas, No
Dallam, Texas, No
Hamilton, Texas, No
Hansford, Texas, No
Knox, Texas, No
Mitchell, Texas, No
Grand Isle, Vermont, No
Buchanan, Virginia, No
Craig, Virginia, No
Dinwiddie, Virginia, No
Lunenburg, Virginia, No
Rappahannock, Virginia, No
Brooke, West Virginia, No
Fayette, West Virginia, No
McDowell, West Virginia, No
Nicholas, West Virginia, No
Tyler, West Virginia, No
Wyoming, West Virginia, No
Lafayette, Wisconsin, No
Madison, Arkansas, No
Lafayette, Florida, No
Hancock, Illinois, No
Stark, Illinois, No
Worth, Iowa, No
Ballard, Kentucky, No
Jackson, Kentucky, No
Whitley, Kentucky, No
Schoolcraft, Michigan, No
Pine, Minnesota, No
Washington, Missouri, No
Richland, Montana, No
Stutsman, North Dakota, No
Henry, Ohio, No
Jackson, Ohio, No
Oglala Lakota, South Dakota, No
Decatur, Tennessee, No
Bee, Texas, No
Delta, Texas, No
Dickens, Texas, No
Floyd, Texas, No
Frio, Texas, No
Jones, Texas, No
Essex, Vermont, No
Boone, West Virginia, No
Braxton, West Virginia, No
Hampshire, West Virginia, No
Perry, Alabama, No
Gilpin, Colorado, No
Prowers, Colorado, No
Pulaski, Illinois, No
Schuyler, Illinois, No
Knox, Kentucky, No
Jefferson Davis, Mississippi, No
St. Clair, Missouri, No
Vernon, Missouri, No
Stillwater, Montana, No
Burt, Nebraska, No
Polk, Nebraska, No
White Pine, Nevada, No
Colfax, New Mexico, No
Jones, North Carolina, No
Richland, North Dakota, No
Noble, Ohio, No
Corson, South Dakota, No
Jerauld, South Dakota, No
Bandera, Texas, No
Jack, Texas, No
Madison, Texas, No
McCulloch, Texas, No
Sabine, Texas, No
Scurry, Texas, No
Floyd, Virginia, No
Middlesex, Virginia, No
Wayne, West Virginia, No
Sawyer, Wisconsin, No
Marion, Arkansas, No
Unknown, Delaware, No
Liberty, Florida, No
Fulton, Illinois, No
Greene, Illinois, No
Perry, Indiana, No
Osceola, Iowa, No
Union, Iowa, No
Unknown, Kansas, No
Trimble, Kentucky, No
Menominee, Michigan, No
Nobles, Minnesota, No
Big Horn, Montana, No
Clay, Nebraska, No
Franklin, Nebraska, No
Webster, Nebraska, No
Luna, New Mexico, No
Sargent, North Dakota, No
Unknown, North Dakota, No
Murray, Oklahoma, No
Okfuskee, Oklahoma, No
Miner, South Dakota, No
Concho, Texas, No
Cooke, Texas, No
Howard, Texas, No
Rains, Texas, No
Stephens, Texas, No
Winkler, Texas, No
Colonial Heights city, Virginia, No
Fairfax city, Virginia, No
Scott, Virginia, No
Pacific, Washington, No
Polk, Wisconsin, No
Niobrara, Wyoming, No
Prince of Wales-Hyder Census Area, Alaska, No
Montgomery, Georgia, No
McDonough, Illinois, No
Perry, Illinois, No
Warren, Illinois, No
Ellis, Kansas, No
Hamilton, Kansas, No
Phillips, Kansas, No
Fleming, Kentucky, No
Gallatin, Kentucky, No
Knott, Kentucky, No
Rowan, Kentucky, No
Tensas, Louisiana, No
Alpena, Michigan, No
Lake, Michigan, No
Becker, Minnesota, No
Andrew, Missouri, No
Iron, Missouri, No
Golden Valley, Montana, No
Box Butte, Nebraska, No
Pierce, Nebraska, No
Wayne, Nebraska, No
Quay, New Mexico, No
Rolette, North Dakota, No
Hocking, Ohio, No
Coos, Oregon, No
Sanborn, South Dakota, No
Dimmit, Texas, No
Monroe, West Virginia, No
Summers, West Virginia, No
Price, Wisconsin, No
Geneva, Alabama, No
Evans, Georgia, No
Benton, Indiana, No
Pike, Indiana, No
Kearny, Kansas, No
Stanton, Kansas, No
Morgan, Kentucky, No
Owsley, Kentucky, No
Trigg, Kentucky, No
Red Lake, Minnesota, No
Rock, Minnesota, No
Todd, Minnesota, No
Dakota, Nebraska, No
Sully, South Dakota, No
Walworth, South Dakota, No
Grant, West Virginia, No
Mingo, West Virginia, No
Big Horn, Wyoming, No
Jackson, Arkansas, No
Johnson, Illinois, No
Cass, Iowa, No
Montmorency, Michigan, No
Churchill, Nevada, No
Jackson, North Carolina, No
Alfalfa, Oklahoma, No
Hyde, South Dakota, No
Lake, Tennessee, No
Van Buren, Tennessee, No
Motley, Texas, No
Falls Church city, Virginia, No
Green Lake, Wisconsin, No
Clay, Illinois, No
Dickinson, Kansas, No
Casey, Kentucky, No
Garrard, Kentucky, No
Livingston, Kentucky, No
Saline, Nebraska, No
Tyrrell, North Carolina, No
Johnston, Oklahoma, No
Jefferson, Oregon, No
Armstrong, Texas, No
Duval, Texas, No
Wilbarger, Texas, No
Lincoln, West Virginia, No
Washburn, Wisconsin, No
Nome Census Area, Alaska, No
Union, Illinois, No
Smith, Kansas, No
Unknown, Maryland, No
Alcona, Michigan, No
Norman, Minnesota, No
Daviess, Missouri, No
Holt, Missouri, No
Miller, Missouri, No
Pondera, Montana, No
Morrill, Nebraska, No
Harrison, Ohio, No
Moore, Tennessee, No
Bosque, Texas, No
Freestone, Texas, No
Sevier, Utah, No
Kodiak Island Borough, Alaska, No
Alexander, Illinois, No
Baraga, Michigan, No
Mille Lacs, Minnesota, No
Howard, Nebraska, No
Nance, Nebraska, No
Moody, South Dakota, No
La Salle, Texas, No
Marion, Texas, No
Red River, Texas, No
Roberts, Texas, No
Sherman, Texas, No
Essex, Virginia, No
Henderson, Illinois, No
Wayne, Illinois, No
Unknown, Iowa, No
Chase, Kansas, No
Sherman, Kansas, No
Wilson, Kansas, No
Aitkin, Minnesota, No
Butler, Nebraska, No
Red Willow, Nebraska, No
Haskell, Oklahoma, No
McIntosh, Oklahoma, No
Woods, Oklahoma, No
Rhea, Tennessee, No
Zavala, Texas, No
Hamilton, Illinois, No
Benzie, Michigan, No
Kittson, Minnesota, No
Lewis, Missouri, No
Marion, Missouri, No
Furnas, Nebraska, No
Mineral, Nevada, No
Guadalupe, New Mexico, No
Harper, Oklahoma, No
Crockett, Tennessee, No
Carson, Texas, No
Yoakum, Texas, No
Sanpete, Utah, No
Sheridan, Kansas, No
Clay, Kentucky, No
Fulton, Kentucky, No
Piscataquis, Maine, No
Marshall, Minnesota, No
Morrison, Minnesota, No
Audrain, Missouri, No
Nelson, North Dakota, No
Childress, Texas, No
Houston, Texas, No
Parmer, Texas, No
Cass, Illinois, No
White, Illinois, No
Haskell, Kansas, No
Chippewa, Minnesota, No
Dixon, Nebraska, No
Hartley, Texas, No
Hardin, Illinois, No
Cherokee, Iowa, No
Humboldt, Iowa, No
Hickman, Kentucky, No
Pennington, Minnesota, No
Lander, Nevada, No
Cimarron, Oklahoma, No
Norton city, Virginia, No
Patrick, Virginia, No
Edwards, Kansas, No
Carroll, Missouri, No
Mississippi, Missouri, No
Fillmore, Nebraska, No
Wells, North Dakota, No
Brooks, Texas, No
Wheeler, Texas, No
Highland, Virginia, No
Fulton, Arkansas, No
Clark, Kansas, No
Gray, Kansas, No
Kiowa, Kansas, No
Rice, Kansas, No
Carlisle, Kentucky, No
Greeley, Nebraska, No
Sherman, Nebraska, No
Harding, New Mexico, No
Cochran, Texas, No
Jim Hogg, Texas, No
Grant, Kansas, No
Meade, Kansas, No
Wheatland, Montana, No
Stanley, South Dakota, No
Nolan, Texas, No
Ochiltree, Texas, No
Vernon, Wisconsin, No
Lemhi, Idaho, No
Thurston, Nebraska, No
Union, New Mexico, No
Madison, North Carolina, No
Pembina, North Dakota, No
McPherson, South Dakota, No
Gilmer, West Virginia, No
Sitka City and Borough, Alaska, No
Jefferson, Nebraska, No
Ransom, North Dakota, No
Hand, South Dakota, No
Calhoun, West Virginia, No
Pocahontas, Iowa, No
Cedar, Nebraska, No
Valley, Nebraska, No
Camden, North Carolina, No
Pushmataha, Oklahoma, No
Douglas, South Dakota, No
Cottle, Texas, No
Pocahontas, West Virginia, No
Montgomery, Arkansas, No
Mariposa, California, No
Nemaha, Kansas, No
Metcalfe, Kentucky, No
Owen, Kentucky, No
Wadena, Minnesota, No
Graham, North Carolina, No
Vinton, Ohio, No
Harney, Oregon, No
Buffalo, South Dakota, No
Lipscomb, Texas, No
Runnels, Texas, No
Grayson, Virginia, No
Davis, Iowa, No
Cheyenne, Kansas, No
Frontier, Nebraska, No
Sierra, New Mexico, No
Hyde, North Carolina, No
Swain, North Carolina, No
Day, South Dakota, No
Harper, Kansas, No
Hitchcock, Nebraska, No
Garza, Texas, No
Glasscock, Texas, No
Brown, Illinois, No
Calhoun, Iowa, No
Floyd, Iowa, No
Sac, Iowa, No
Wayne, Iowa, No
Norton, Kansas, No
Kanabec, Minnesota, No
Renville, North Dakota, No
Brewster, Texas, No
Lincoln, Wisconsin, No
Grant, Minnesota, No
Keith, Nebraska, No
Briscoe, Texas, No
Coleman, Texas, No
Taliaferro, Georgia, No
Monroe, Iowa, No
Lawrence, Missouri, No
Sullivan, Missouri, No
Holt, Nebraska, No
Yancey, North Carolina, No
Ritchie, West Virginia, No
Brown, Kansas, No
Ellsworth, Kansas, No
Boone, Nebraska, No
Blaine, Oklahoma, No
Refugio, Texas, No
Pope, Minnesota, No
Mercer, North Dakota, No
Bailey, Texas, No
Coke, Texas, No
Collingsworth, Texas, No
San Juan, Colorado, No
Thomas, Nebraska, No
Baker, Oregon, No
Grant, South Dakota, No
Ziebach, South Dakota, No
Clay, West Virginia, No
Forest, Wisconsin, No
Valdez-Cordova Census Area, Alaska, No
Cheyenne, Colorado, No
Conejos, Colorado, No
Glascock, Georgia, No
Harlan, Kentucky, No
Lake, Minnesota, No
Benson, North Dakota, No
Traill, North Dakota, No
Shackelford, Texas, No
Piute, Utah, No
Pope, Illinois, No
Fremont, Iowa, No
Palo Alto, Iowa, No
Lincoln, Nevada, No
Kimble, Texas, No
Reeves, Texas, No
Anderson, Kansas, No
Laclede, Missouri, No
Dawes, Nebraska, No
Covington city, Virginia, No
Trinity, California, No
Bent, Colorado, No
Pickett, Tennessee, No
Ida, Iowa, No
Edwards, Illinois, No
Emmet, Iowa, No
Richardson, Nebraska, No
Unknown, Oregon, No
Washita, Oklahoma, No
Tripp, South Dakota, No
Burnett, Wisconsin, No
Pepin, Wisconsin, No
Dent, Missouri, No
Archer, Texas, No
Fisher, Texas, No
Haskell, Texas, No
Little River, Arkansas, No
Putnam, Illinois, No
Magoffin, Kentucky, No
Schuyler, Missouri, No
Nuckolls, Nebraska, No
Adams, Iowa, No
Lucas, Iowa, No
Steele, North Dakota, No
Ness, Kansas, No
Bell, Kentucky, No
Storey, Nevada, No
Hidalgo, New Mexico, No
Ringgold, Iowa, No
Wolfe, Kentucky, No
Avery, North Carolina, No
Bottineau, North Dakota, No
Coal, Oklahoma, No
Hancock, Tennessee, No
Mills, Texas, No
San Saba, Texas, No
Northwest Arctic Borough, Alaska, No
Elliott, Kentucky, No
Hall, Texas, No
Unknown, Alabama, No
Ontonagon, Michigan, No
Harlan, Nebraska, No
Langlade, Wisconsin, No
Taylor, Wisconsin, No
Platte, Wyoming, No
Sierra, California, No
Comanche, Kansas, No
Hodgeman, Kansas, No
Lane, Kansas, No
Trego, Kansas, No
Griggs, North Dakota, No
Lassen, California, No
Hubbard, Minnesota, No
Grundy, Missouri, No
Hardeman, Texas, No
Ward, Texas, No
Chase, Nebraska, No
Jackson, South Dakota, No
Benewah, Idaho, No
Presidio, Texas, No
